Date,DVP,MWM,OTG,AXA,BNW,CAV,CIN,CNC,DSM,EBS,EST,I75,IKV,OOA,OTM,OXV,PEA,PRO,SLB
2043-01-26 12:00:00,107.81388,107.81388,108.2534,107.517265,100.57488,105.52161,100.57488,90.295906,94.85711,103.3514,107.92748,90.295906,94.85711,90.295906,90.295906,91.915665,91.915665,97.74362,105.52161
2043-01-27 12:00:00,133.0873,133.0873,134.36186,128.5244,114.60847,120.878456,114.60847,104.81823,109.12495,117.26996,131.53735,104.81823,109.12495,104.81823,104.81823,106.30265,106.30265,111.89367,120.878456
2043-01-28 12:00:00,139.34616,139.34616,141.71948,144.44962,141.8299,145.73982,141.8299,131.08037,136.51279,144.4074,143.10571,131.08037,136.51279,131.08037,131.08037,133.77284,133.77284,139.19862,145.73982
2043-01-29 12:00:00,137.62515,137.62515,141.34753,145.33304,140.75117,147.95367,140.75117,121.930695,130.47836,145.75696,143.3499,121.930695,130.47836,121.930695,121.930695,125.21118,125.21118,135.65854,147.95367
2043-01-30 12:00:00,132.31842,132.31842,135.775,140.26822,138.89575,143.49,138.89575,125.47287,131.96542,142.26817,138.02466,125.47287,131.96542,125.47287,125.47287,128.40729,128.40729,135.46173,143.49
2043-01-31 12:00:00,121.075806,121.075806,125.511505,135.46877,144.63237,144.54033,144.63237,139.58046,142.05423,145.87407,130.44405,139.58046,142.05423,139.58046,139.58046,140.71739,140.71739,143.35938,144.54033
2043-02-01 12:00:00,113.50885,113.50885,117.17595,126.298935,138.77466,134.58824,138.77466,144.4116,142.02655,137.1609,121.69592,144.4116,142.02655,144.4116,144.4116,143.6642,143.6642,140.39682,134.58824
2043-02-02 12:00:00,152.90192,152.90192,154.39053,153.93811,142.86288,151.797,142.86288,121.76193,131.93456,148.20302,154.21147,121.76193,131.93456,121.76193,121.76193,126.34624,126.34624,137.44029,151.797
2043-02-03 12:00:00,159.47154,159.47154,161.13185,160.73328,152.7578,158.58727,152.7578,140.1618,146.09038,156.00946,160.98007,140.1618,146.09038,140.1618,140.1618,142.67438,142.67438,149.45169,158.58727
2043-02-04 12:00:00,161.20953,161.20953,160.91196,151.9809,133.38496,140.92302,133.38496,124.26879,127.45008,136.28188,156.56079,124.26879,127.45008,124.26879,124.26879,124.41192,124.41192,130.44125,140.92302
2043-02-05 12:00:00,158.83656,158.83656,162.41882,164.75536,163.10152,165.47777,163.10152,157.7533,160.16312,164.52559,163.61122,157.7533,160.16312,157.7533,157.7533,158.64848,158.64848,161.64764,165.47777
2043-02-06 12:00:00,135.92067,135.92067,141.12761,154.71782,168.451,167.43019,168.451,164.1349,165.96017,169.6562,147.85301,164.1349,165.96017,164.1349,164.1349,164.67421,164.67421,167.2193,167.43019
2043-02-07 12:00:00,134.5822,134.5822,138.62856,150.44176,162.64725,161.32532,162.64725,160.26527,161.1863,163.34837,144.4789,160.26527,161.1863,160.26527,160.26527,160.42612,160.42612,161.92683,161.32532
2043-02-08 12:00:00,157.97565,157.97565,160.44025,160.89697,154.59221,159.70714,154.59221,143.56114,148.58278,157.53209,160.70418,143.56114,148.58278,143.56114,143.56114,145.513,145.513,151.60936,159.70714
2043-02-09 12:00:00,97.70497,97.70497,95.33959,96.62455,97.5482,96.98049,97.5482,102.25287,98.51645,97.06271,95.995056,102.25287,98.51645,102.25287,102.25287,98.99903,98.99903,98.032936,96.98049
2043-02-10 12:00:00,144.1687,144.1687,141.65782,140.30486,133.22699,137.44289,133.22699,125.757996,128.95119,135.31969,141.02417,125.757996,128.95119,125.757996,125.757996,126.76792,126.76792,131.10435,137.44289
2043-02-11 12:00:00,146.48593,146.48593,147.65518,150.17706,151.18156,151.29901,151.18156,152.80637,151.13205,151.19336,148.931,152.80637,151.13205,152.80637,152.80637,151.09406,151.09406,151.16139,151.29901
2043-02-12 12:00:00,173.24463,173.24463,174.32921,176.00552,173.93257,175.9856,173.93257,169.96596,171.73465,175.0016,175.19362,169.96596,171.73465,169.96596,169.96596,170.60551,170.60551,172.84386,175.9856
2043-02-13 12:00:00,128.5709,128.5709,131.13138,130.5751,132.36853,128.67795,132.36853,145.37148,138.45392,129.35977,130.88538,145.37148,138.45392,145.37148,145.37148,141.53032,141.53032,135.40013,128.67795
