Date,OTG,DSM,OTM
2000-04-05,5.9394929849077e-05,2.68595467787236e-05,1.39448011395871e-05
2000-04-06,0.00015929207438603,5.46048977412283e-05,3.43764222634491e-05
2000-04-07,4.54128967248835e-05,5.07893273606896e-05,2.69523352471879e-05
2000-04-08,6.76061099511571e-05,1.47781520354329e-07,4.58042592299535e-07
2000-04-09,1.22114270197926e-05,0,0
2000-04-10,1.36664075398585e-05,4.30015063557221e-07,1.32794320961693e-06
2000-04-11,2.18558416236192e-05,2.03640047402587e-05,3.26575718645472e-05
2000-04-12,3.54039184458088e-06,0,0
2000-04-13,6.64849430904724e-05,3.53458744939417e-06,1.80857750819996e-06
2000-04-14,1.64053035405232e-05,0,0
2000-04-15,0,7.55787141315523e-06,1.25986261991784e-05
2000-04-16,0.000105047212855425,0.000158720547915436,0.000111799978185445
2000-04-17,4.38511160609778e-05,5.41755180165637e-05,4.27977574872784e-05
2000-04-18,6.09296148468275e-05,5.11338694195729e-05,3.89265915146098e-05
2000-04-19,7.11549787979493e-08,7.2049789423545e-07,2.18430409404391e-06
2000-04-20,0,0,0
2000-04-21,0,4.98728169873175e-08,2.50907099541564e-08
2000-04-22,5.23119706485886e-05,5.23571252415422e-05,5.66872113267891e-05
2000-04-23,7.04520925864927e-06,3.84214763471391e-05,5.77530554437544e-05
2000-04-24,8.37936458992772e-05,3.36974117089994e-05,2.86703070742078e-05
2000-04-25,0.000103680409665685,2.09543832170311e-05,1.04985665529966e-05
2000-04-26,8.01995338406414e-05,3.79847951990087e-05,3.10907707898878e-05
2000-04-27,5.26516887475736e-05,1.49391655668296e-06,7.41891767574998e-07
2000-04-28,5.14206185471267e-05,2.17968727156403e-06,1.08014887700847e-06
2000-04-29,6.33733434369788e-05,0,0
2000-04-30,0,0,0
2000-05-01,2.9072481311232e-07,3.07259942928795e-05,5.04723502672277e-05
2000-05-02,1.67786311067175e-05,0,0
2000-05-03,0,0,0
2000-05-04,5.99737495576846e-06,2.12060786708435e-08,6.22773796976617e-08
2000-05-05,4.32819688285235e-05,5.07978038513102e-05,4.46006124548148e-05
2000-05-06,2.18924997170689e-05,3.5452339375297e-07,1.72845602719462e-07
2000-05-07,1.43122088047676e-05,1.30913722387049e-05,1.11077824840322e-05
2000-05-08,0.000117275369120762,2.52961726801004e-05,2.46388062805636e-05
2000-05-09,7.44696517358534e-05,2.87633588413883e-06,1.39440351176745e-06
2000-05-10,3.20260733133182e-05,1.30483185785124e-05,6.93378433425096e-06
2000-05-11,6.24166204943322e-05,8.18891840026481e-06,3.95546521758661e-06
2000-05-12,4.15773720305879e-05,7.74137151893228e-06,3.73267221220885e-06
2000-05-13,2.56009843724314e-05,0,0
2000-05-14,0,0,0
2000-05-15,2.98340873996494e-05,2.33512782870093e-05,1.64348020916805e-05
2000-05-16,8.69738141773269e-05,6.68927459628321e-05,6.49296416668221e-05
2000-05-17,0.000109308552055154,8.98145517567173e-05,6.0017584473826e-05
2000-05-18,2.00253616640111e-05,1.1616822121141e-05,7.75310581957456e-06
2000-05-19,7.70578299125191e-06,1.73066746356199e-06,1.07443577235244e-06
2000-05-20,0,0,0
2000-05-21,0,0,0
2000-05-22,0,1.14106069304398e-06,3.24836219078861e-06
2000-05-23,0,2.44706752710044e-05,3.4407275961712e-05
2000-05-24,1.38090608743369e-05,2.73801233561244e-05,1.74221240740735e-05
2000-05-25,1.03655133898428e-06,1.39770581881749e-05,1.10818682514946e-05
2000-05-26,1.26347430295937e-07,5.21519541507587e-05,2.78416518995073e-05
2000-05-27,0,0,0
2000-05-28,0,0,0
2000-05-29,0,0,0
2000-05-30,0,0,0
2000-05-31,4.17349947383627e-05,2.56039402302122e-06,1.20392371627531e-06
2000-06-01,2.68163767032092e-05,3.05210392070876e-07,8.5676936123491e-07
