Date,OTG,DSM,OTM
2008-01-01,282.803619384766,284.372985839844,285.054962158203
2008-01-02,279.499359130859,281.805084228516,283.044372558594
2008-01-03,275.928833007813,278.094909667969,279.911804199219
2008-01-04,278.31396484375,279.615234375,280.379150390625
2008-01-05,278.980895996094,281.03759765625,281.982727050781
2008-01-06,279.328918457031,281.182067871094,282.66796875
2008-01-07,279.222045898438,282.681091308594,283.996856689453
2008-01-08,279.209838867188,282.809295654297,284.329833984375
2008-01-09,279.520935058594,281.353118896484,282.448120117188
2008-01-10,280.706848144531,281.467620849609,282.209289550781
2008-01-11,279.968231201172,282.093872070313,283.057769775391
2008-01-12,283.141021728516,284.997161865234,285.489593505859
2008-01-13,283.859100341797,286.439208984375,287.393890380859
2008-01-14,284.305694580078,286.951568603516,288.039886474609
2008-01-15,286.190795898438,288.785797119141,289.325256347656
2008-01-16,285.658447265625,287.954437255859,288.174652099609
2008-01-17,283.641784667969,285.245513916016,285.91455078125
2008-01-18,284.975555419922,286.13427734375,286.697631835938
2008-01-19,285.925598144531,287.415466308594,288.137237548828
2008-01-20,286.953918457031,287.711273193359,288.301147460938
2008-01-21,285.875823974609,286.992950439453,287.8642578125
2008-01-22,285.079925537109,286.035888671875,286.914001464844
2008-01-23,285.783355712891,285.546447753906,286.009094238281
2008-01-24,286.439544677734,286.594177246094,286.731781005859
2008-01-25,286.096496582031,286.532348632813,286.651306152344
2008-01-26,286.257720947266,287.485107421875,287.771484375
2008-01-27,284.096740722656,286.456207275391,287.036865234375
2008-01-28,282.976989746094,284.930145263672,285.689056396484
2008-01-29,284.525512695313,286.862976074219,287.802764892578
2008-01-30,282.590759277344,284.987243652344,285.649169921875
2008-01-31,281.506439208984,282.685424804688,283.170013427734
2008-02-01,282.357757568359,283.269500732422,283.696685791016
2008-02-02,284.861175537109,285.286346435547,285.829406738281
2008-02-03,284.547058105469,285.162353515625,285.498168945313
2008-02-04,284.381378173828,285.914764404297,286.015899658203
2008-02-05,282.983123779297,285.296997070313,285.593078613281
2008-02-06,285.308502197266,286.353698730469,286.633697509766
2008-02-07,286.9462890625,286.666442871094,286.625946044922
2008-02-08,283.321594238281,286.440826416016,287.096618652344
2008-02-09,282.402099609375,284.688873291016,285.399291992188
2008-02-10,285.436126708984,286.423278808594,286.688110351563
2008-02-11,283.200836181641,286.676818847656,286.979797363281
2008-02-12,285.086700439453,288.181640625,288.986663818359
2008-02-13,287.044860839844,291.245208740234,291.133239746094
2008-02-14,285.509368896484,287.888763427734,288.738983154297
2008-02-15,287.058319091797,288.075073242188,288.035247802734
2008-02-16,287.956390380859,289.371185302734,289.223724365234
2008-02-17,285.117797851563,288.891632080078,289.448883056641
2008-02-18,284.689422607422,286.469268798828,286.603790283203
2008-02-19,287.472259521484,289.623474121094,289.604675292969
2008-02-20,286.474243164063,290.391296386719,290.644256591797
2008-02-21,284.334197998047,286.254425048828,286.717956542969
2008-02-22,283.631439208984,285.973266601563,286.080657958984
2008-02-23,283.793151855469,288.261047363281,288.374725341797
2008-02-24,284.039367675781,286.656402587891,286.895751953125
2008-02-25,284.760498046875,287.454132080078,287.551177978516
2008-02-26,282.792541503906,285.120452880859,285.676635742188
2008-02-27,282.615783691406,284.197631835938,284.666137695313
2008-02-28,282.634155273438,284.488800048828,284.656646728516
2008-02-29,281.185699462891,282.708038330078,283.10595703125
2008-03-01,284.456604003906,285.817291259766,285.964233398438
2008-03-02,284.083251953125,285.636932373047,285.811737060547
2008-03-03,283.21337890625,284.773895263672,285.216796875
2008-03-04,286.306335449219,290.319793701172,290.32421875
2008-03-05,285.612731933594,288.641204833984,289.329498291016
2008-03-06,286.179779052734,288.060363769531,288.630737304688
2008-03-07,291.217163085938,293.551727294922,293.241302490234
2008-03-08,297.2646484375,296.470703125,295.191467285156
2008-03-09,292.829437255859,292.006195068359,290.984100341797
2008-03-10,291.487579345703,291.485992431641,290.645538330078
2008-03-11,290.092102050781,292.162994384766,291.654327392578
2008-03-12,288.306121826172,291.352630615234,291.608764648438
2008-03-13,286.594787597656,290.895812988281,291.165863037109
2008-03-14,281.740051269531,287.797485351563,289.074737548828
2008-03-15,281.406860351563,285.408447265625,286.664215087891
2008-03-16,283.620025634766,288.495788574219,288.641845703125
2008-03-17,285.046447753906,288.526763916016,288.394287109375
2008-03-18,287.216491699219,288.311889648438,287.444946289063
2008-03-19,289.426696777344,289.470581054688,288.602569580078
2008-03-20,287.452117919922,288.381622314453,287.946990966797
2008-03-21,285.922576904297,288.946044921875,288.678802490234
2008-03-22,288.156921386719,288.334442138672,287.964874267578
2008-03-23,288.3623046875,289.821960449219,289.058441162109
2008-03-24,288.469879150391,290.781188964844,290.397521972656
2008-03-25,288.172637939453,291.240539550781,291.077667236328
2008-03-26,291.736572265625,291.043670654297,290.204803466797
2008-03-27,291.830780029297,291.96728515625,291.042633056641
2008-03-28,292.100708007813,292.182464599609,291.202484130859
2008-03-29,292.301849365234,291.435272216797,290.696594238281
2008-03-30,291.149322509766,290.838958740234,290.331756591797
2008-03-31,287.541870117188,290.003143310547,290.189819335938
2008-04-01,287.721801757813,289.476531982422,289.293640136719
2008-04-02,289.581787109375,292.354705810547,292.125610351563
2008-04-03,291.698364257813,292.029266357422,291.682464599609
2008-04-04,287.692626953125,289.783905029297,289.718200683594
2008-04-05,286.889984130859,290.493774414063,290.343597412109
2008-04-06,287.816314697266,291.135589599609,291.292938232422
2008-04-07,292.272583007813,294.953338623047,294.229888916016
2008-04-08,297.2353515625,296.054992675781,295.079498291016
