Date,DVP,MWM,OTG,AXA,BNW,CAV,CIN,CNC,DSM,EBS,EST,I75,IKV,OOA,OTM,OXV,PEA,PRO,SLB
1970-01-26 12:00:00,276.83896,276.83896,276.59015,274.05313,273.67245,266.9923,273.67245,275.70795,275.38434,272.26495,276.03683,275.70795,275.38434,275.70795,275.70795,275.773,275.773,275.125,266.9923
1970-01-27 12:00:00,278.29968,278.29968,278.4869,276.70474,276.8799,270.39148,276.8799,277.9271,278.06635,275.73032,278.3137,277.9271,278.06635,277.9271,277.9271,278.18674,278.18674,278.07156,270.39148
1970-01-28 12:00:00,275.78058,275.78058,275.91248,274.32532,274.84937,268.19968,274.84937,276.11386,276.16776,273.62903,275.83945,276.11386,276.16776,276.11386,276.11386,276.34857,276.34857,276.10886,268.19968
1970-01-29 12:00:00,273.7771,273.7771,273.8678,272.402,273.14786,266.39038,273.14786,274.4039,274.55157,271.88013,273.85812,274.4039,274.55157,274.4039,274.4039,274.7695,274.7695,274.45193,266.39038
1970-01-30 12:00:00,270.5672,270.5672,270.4531,269.0588,270.04727,263.11133,270.04727,271.76532,271.6472,268.67667,270.4818,271.76532,271.6472,271.76532,271.76532,271.9577,271.9577,271.4513,263.11133
1970-01-31 12:00:00,269.37918,269.37918,269.9165,268.93228,269.8551,263.38745,269.8551,270.39316,270.67612,268.86923,270.15286,270.39316,270.67612,270.39316,270.39316,270.59164,270.59164,270.87152,263.38745
1970-02-01 12:00:00,274.8665,274.8665,274.95444,273.38873,274.03717,267.2551,274.03717,275.29453,275.4535,272.7489,274.90265,275.29453,275.4535,275.29453,275.29453,275.66125,275.66125,275.35306,267.2551
1970-02-02 12:00:00,274.54913,274.54913,274.77756,273.35907,274.09863,267.36536,274.09863,275.14157,275.3832,272.87152,274.80197,275.14157,275.3832,275.14157,275.14157,275.5197,275.5197,275.35046,267.36536
1970-02-03 12:00:00,273.66727,273.66727,273.81198,272.40518,273.35858,266.41592,273.35858,274.8626,274.90106,271.9979,273.84476,274.8626,274.90106,274.8626,274.8626,275.16122,275.16122,274.74118,266.41592
1970-02-04 12:00:00,274.02585,274.02585,274.13278,272.42783,272.84778,266.13327,272.84778,273.94876,274.16818,271.5935,274.01898,273.94876,274.16818,273.94876,273.94876,274.31204,274.31204,274.1211,266.13327
1970-02-05 12:00:00,272.87195,272.87195,273.03693,271.09442,271.0918,264.55515,271.0918,272.04636,272.23734,269.92044,272.8068,272.04636,272.23734,272.04636,272.04636,272.2885,272.2885,272.27945,264.55515
1970-02-06 12:00:00,273.38794,273.38794,273.31808,272.58176,273.7838,267.2417,273.7838,273.89856,274.51773,272.8137,273.69348,273.89856,274.51773,273.89856,273.89856,274.35803,274.35803,274.7674,267.2417
1970-02-07 12:00:00,279.15582,279.15582,279.12115,277.18854,276.99246,270.6453,276.99246,277.2447,277.8487,275.9568,278.90082,277.2447,277.8487,277.2447,277.2447,277.74512,277.74512,278.03888,270.6453
1970-02-08 12:00:00,280.7641,280.7641,280.63693,278.36694,277.52945,271.47958,277.52945,277.15048,278.08548,276.63943,280.25018,277.15048,278.08548,277.15048,277.15048,277.82687,277.82687,278.42746,271.47958
1970-02-09 12:00:00,276.84036,276.84036,277.5112,276.59744,277.77036,271.0597,277.77036,278.18677,278.73935,276.66953,277.80484,278.18677,278.73935,278.18677,278.18677,278.68237,278.68237,278.87646,271.0597
1970-02-10 12:00:00,273.6482,273.6482,274.57596,273.72595,275.61084,268.2454,275.61084,277.5342,277.41592,274.08768,274.9037,277.5342,277.41592,277.5342,277.5342,277.77228,277.77228,277.1366,268.2454
1970-02-11 12:00:00,272.03003,272.03003,272.6147,271.69446,273.21426,266.1373,273.21426,274.50854,274.64267,271.87527,272.9095,274.50854,274.64267,274.50854,274.50854,274.80603,274.80603,274.55322,266.1373
1970-02-12 12:00:00,272.77518,272.77518,272.86142,271.10153,271.7198,264.69846,271.7198,273.3621,273.33887,270.28134,272.73846,273.3621,273.33887,273.3621,273.3621,273.59302,273.59302,273.15564,264.69846
1970-02-13 12:00:00,268.52933,268.52933,268.17416,266.2984,267.44595,259.77335,267.44595,270.704,269.95728,265.55737,267.9953,270.704,269.95728,270.704,270.704,270.65314,270.65314,269.3294,259.77335
1970-02-14 12:00:00,266.9596,266.9596,266.96155,265.5856,266.91125,259.5545,266.91125,269.16702,268.82053,265.3198,267.03458,269.16702,268.82053,269.16702,269.16702,269.21106,269.21106,268.49518,259.5545
