Date,OTG,DSM,OTM
2015-01-01,82.0945358276367,86.9190521240235,90.7087326049805
2015-01-02,88.789176940918,84.8757858276367,86.1015701293945
2015-01-03,89.1497421264648,86.8563613891602,84.2209243774414
2015-01-04,90.1376876831055,86.6811904907227,85.3561325073242
2015-01-05,89.7030563354492,81.6571426391602,79.6568222045899
2015-01-06,85.3026657104492,83.8193206787109,82.1740264892578
2015-01-07,71.4620971679688,65.4036712646484,65.8915252685547
2015-01-08,71.4532928466797,66.4927368164063,67.4641876220703
2015-01-09,77.5482940673828,69.8128356933594,71.4651107788086
2015-01-10,76.7363815307617,70.9683074951172,70.8652267456055
2015-01-11,82.9403991699219,76.1764450073242,76.3830108642578
2015-01-12,90.0226058959961,81.7919769287109,80.4476699829102
2015-01-13,90.536865234375,90.3221817016602,89.6512985229492
2015-01-14,89.2072448730469,87.4679107666016,86.5062561035156
2015-01-15,86.9217300415039,82.7220611572266,82.4505920410156
2015-01-16,89.9194107055664,87.1640472412109,86.6420822143555
2015-01-17,89.0761642456055,86.1947708129883,88.5816345214844
2015-01-18,84.4149475097656,76.9280395507813,75.5053329467773
2015-01-19,86.7763290405273,83.4303741455078,84.3106384277344
2015-01-20,88.7054824829102,86.8266372680664,86.4621658325195
2015-01-21,82.0008010864258,84.0635299682617,80.015625
2015-01-22,79.2042922973633,80.5423202514649,84.4094696044922
2015-01-23,75.7119598388672,80.5710754394531,83.5546798706055
2015-01-24,78.6299514770508,76.9871215820313,75.3723907470703
2015-01-25,68.0944976806641,68.7571029663086,68.9129638671875
2015-01-26,63.6749839782715,66.2996063232422,67.6373977661133
2015-01-27,66.2731170654297,65.1380004882813,66.7895202636719
2015-01-28,70.3727035522461,67.9271240234375,67.7167816162109
2015-01-29,79.1127319335938,72.7270965576172,72.3739624023438
2015-01-30,83.0455474853516,83.1314849853516,77.4767074584961
2015-01-31,88.5038528442383,89.6640090942383,84.9409713745117
2015-02-01,96.3894348144531,97.3633270263672,96.1293716430664
2015-02-02,95.0290908813477,91.2499847412109,86.7199325561523
2015-02-03,88.751106262207,84.0120544433594,80.388069152832
2015-02-04,88.2282257080078,77.7333755493164,75.8545379638672
2015-02-05,89.4176330566406,79.5647125244141,76.2098693847656
2015-02-06,85.9997024536133,80.8680648803711,77.4813613891602
2015-02-07,85.2720565795899,78.6553726196289,76.7466278076172
2015-02-08,82.0116119384766,75.9125900268555,76.7849044799805
2015-02-09,87.0991516113281,80.171989440918,78.4588623046875
2015-02-10,89.046745300293,84.1772155761719,81.9337692260742
2015-02-11,89.6970443725586,86.268913269043,85.0334777832031
2015-02-12,82.9156646728516,84.7749633789063,87.7267150878906
2015-02-13,83.5774230957031,84.3476028442383,85.7449645996094
2015-02-14,85.693717956543,82.3449859619141,83.6205444335938
2015-02-15,85.3712921142578,78.3653564453125,80.2033996582031
2015-02-16,83.2165222167969,79.6998977661133,81.2416229248047
2015-02-17,85.2955017089844,80.7577896118164,80.7644729614258
2015-02-18,77.8470077514649,74.0448837280274,76.2758712768555
2015-02-19,77.0104675292969,75.9775924682617,77.6917572021484
2015-02-20,80.5183410644531,77.3178024291992,79.5497207641602
2015-02-21,87.6439514160156,83.8701248168945,81.7394943237305
2015-02-22,84.3494720458985,74.9285049438477,72.4208831787109
2015-02-23,82.8557891845703,80.2437057495117,80.8891983032227
2015-02-24,86.8144454956055,81.1881408691406,84.5935821533203
2015-02-25,87.6188812255859,82.3102722167969,84.1571578979492
2015-02-26,92.2388763427734,86.7875442504883,87.0688858032227
2015-02-27,88.9777069091797,86.6521453857422,87.6862411499024
2015-02-28,91.8478012084961,90.203254699707,91.8181533813477
2015-03-01,80.3749160766602,78.8406600952149,82.2397384643555
2015-03-02,86.9477920532227,81.2700424194336,80.2990951538086
2015-03-03,81.7572784423828,78.9693145751953,78.4319686889648
2015-03-04,90.4857482910156,91.091682434082,88.029426574707
2015-03-05,78.7020797729492,75.6924438476563,76.2975997924805
2015-03-06,83.6011276245117,80.1248397827149,82.1921081542969
2015-03-07,77.8839645385742,76.1322937011719,79.8428344726563
2015-03-08,79.6433334350586,77.282844543457,80.051399230957
2015-03-09,82.6127471923828,81.3339614868164,83.971549987793
2015-03-10,84.8808441162109,81.4427490234375,82.4294815063477
2015-03-11,78.9523620605469,77.7410736083984,78.3279266357422
2015-03-12,80.3283843994141,83.6063461303711,84.070442199707
2015-03-13,85.1716232299805,81.0860900878906,84.5371322631836
2015-03-14,87.4468154907227,77.5703353881836,76.2474212646484
2015-03-15,81.0025482177734,72.9450836181641,72.6911163330078
2015-03-16,79.6700592041016,74.014892578125,76.2256011962891
2015-03-17,83.0038604736328,80.6125259399414,82.5478057861328
2015-03-18,78.5649185180664,72.9191741943359,74.6115570068359
2015-03-19,82.1457901000977,74.7649536132813,73.2639465332031
2015-03-20,69.8159942626953,62.1901092529297,64.2301177978516
2015-03-21,71.5621566772461,73.7819671630859,73.6618194580078
2015-03-22,78.6468048095703,72.7709197998047,71.4286880493164
2015-03-23,69.7607955932617,67.4067993164063,66.9479675292969
2015-03-24,90.5807571411133,90.6269378662109,87.6314468383789
2015-03-25,93.5819320678711,88.7138442993164,88.4225387573242
2015-03-26,83.9641418457031,88.6998138427734,90.0312881469727
2015-03-27,88.113037109375,91.0228958129883,91.9316101074219
2015-03-28,91.5011444091797,94.0448913574219,94.5077590942383
2015-03-29,91.435188293457,88.1852264404297,88.4913864135742
2015-03-30,89.7631072998047,83.962776184082,81.339599609375
2015-03-31,91.4038543701172,86.0372619628906,82.5156097412109
