Date,OTG,DSM,OTM
2022-01-01,282.00146484375,283.545684814453,284.015289306641
2022-01-02,281.9189453125,283.102172851563,283.762969970703
2022-01-03,283.467926025391,284.210601806641,284.86328125
2022-01-04,283.824676513672,284.724822998047,285.134063720703
2022-01-05,284.897369384766,286.852386474609,287.967559814453
2022-01-06,287.149078369141,288.955810546875,289.414001464844
2022-01-07,289.004547119141,289.977569580078,290.270355224609
2022-01-08,286.051361083984,286.53759765625,286.858978271484
2022-01-09,284.804046630859,285.668823242188,286.27685546875
2022-01-10,284.125701904297,284.150451660156,284.841491699219
2022-01-11,282.254119873047,284.052581787109,284.817535400391
2022-01-12,283.933959960938,285.585296630859,286.000396728516
2022-01-13,284.475860595703,287.446533203125,287.464965820313
2022-01-14,286.853515625,286.880004882813,287.257995605469
2022-01-15,285.263305664063,284.686706542969,284.768432617188
2022-01-16,283.381988525391,284.304229736328,284.887634277344
2022-01-17,283.311370849609,285.421081542969,285.702423095703
2022-01-18,283.734069824219,284.995635986328,285.367553710938
2022-01-19,283.946838378906,285.576080322266,286.024444580078
2022-01-20,283.626892089844,285.546752929688,285.918579101563
2022-01-21,284.372894287109,285.340454101563,285.573028564453
2022-01-22,285.111541748047,286.620483398438,286.707702636719
2022-01-23,286.586669921875,288.613952636719,288.893768310547
2022-01-24,288.716583251953,288.824951171875,289.235412597656
2022-01-25,287.640472412109,287.144012451172,287.618560791016
2022-01-26,284.933074951172,285.907470703125,286.212188720703
2022-01-27,283.82421875,285.584259033203,286.0869140625
2022-01-28,286.082611083984,287.001770019531,287.75244140625
2022-01-29,287.696563720703,289.070831298828,289.696197509766
2022-01-30,288.5712890625,290.763732910156,291.296020507813
2022-01-31,290.068878173828,290.747863769531,290.914489746094
2022-02-01,289.399963378906,291.325408935547,291.733367919922
2022-02-02,289.325012207031,291.176025390625,291.270202636719
2022-02-03,289.679595947266,293.1484375,293.021270751953
2022-02-04,290.116851806641,292.343505859375,292.739685058594
2022-02-05,285.805969238281,288.972503662109,290.048614501953
2022-02-06,286.280578613281,287.989715576172,288.367126464844
2022-02-07,286.360229492188,289.199951171875,289.731506347656
2022-02-08,284.557342529297,286.700439453125,287.474670410156
2022-02-09,283.610412597656,285.498657226563,285.940399169922
2022-02-10,283.003662109375,285.483978271484,285.740692138672
2022-02-11,283.007049560547,284.242279052734,284.430633544922
2022-02-12,282.772003173828,283.305511474609,282.388000488281
2022-02-13,277.648742675781,281.692657470703,281.415466308594
2022-02-14,277.945098876953,279.893768310547,280.340393066406
2022-02-15,276.809600830078,278.812744140625,279.050964355469
2022-02-16,272.531280517578,277.433502197266,278.408630371094
2022-02-17,273.761749267578,275.989318847656,276.601470947266
2022-02-18,276.865539550781,280.294830322266,280.741455078125
2022-02-19,280.535339355469,284.306091308594,284.525573730469
2022-02-20,282.2421875,286.929779052734,287.707763671875
2022-02-21,285.973663330078,289.586395263672,290.251068115234
2022-02-22,286.065826416016,287.998321533203,288.318145751953
2022-02-23,287.49853515625,288.904357910156,288.613739013672
2022-02-24,287.1689453125,288.590026855469,288.500244140625
2022-02-25,288.450775146484,288.151885986328,287.699127197266
2022-02-26,289.366607666016,289.97509765625,289.984741210938
2022-02-27,289.783630371094,289.559661865234,289.530090332031
2022-02-28,291.50732421875,293.393768310547,292.961608886719
2022-03-01,290.487518310547,294.680114746094,294.428161621094
2022-03-02,289.088775634766,291.482574462891,291.391845703125
2022-03-03,290.421051025391,290.499481201172,289.678344726563
2022-03-04,287.194641113281,289.851989746094,289.636413574219
2022-03-05,283.989166259766,288.607574462891,288.794097900391
2022-03-06,283.724884033203,286.065948486328,286.673431396484
2022-03-07,288.132507324219,288.482452392578,288.169647216797
2022-03-08,288.862121582031,290.675354003906,290.565643310547
2022-03-09,288.093566894531,290.591918945313,290.518188476563
2022-03-10,290.39990234375,289.999450683594,289.632934570313
2022-03-11,291.562438964844,290.441619873047,289.113006591797
2022-03-12,291.76708984375,290.560668945313,289.118835449219
2022-03-13,291.853912353516,290.393432617188,289.107391357422
2022-03-14,290.335906982422,289.127502441406,288.003570556641
2022-03-15,290.463104248047,290.489196777344,289.539489746094
2022-03-16,290.682586669922,294.075927734375,293.539001464844
2022-03-17,292.073669433594,295.497283935547,294.540344238281
2022-03-18,294.305236816406,292.806518554688,291.692565917969
2022-03-19,295.450714111328,294.288543701172,293.872985839844
2022-03-20,289.546600341797,292.698120117188,292.628448486328
2022-03-21,286.154876708984,287.522064208984,287.406158447266
2022-03-22,285.628875732422,287.516540527344,287.190490722656
2022-03-23,286.183532714844,288.758087158203,288.644561767578
2022-03-24,287.916137695313,290.711059570313,290.681549072266
2022-03-25,290.552429199219,293.162139892578,292.698669433594
2022-03-26,291.23095703125,293.541290283203,293.265380859375
2022-03-27,293.106170654297,294.473388671875,294.045867919922
2022-03-28,290.310119628906,293.728179931641,293.996826171875
2022-03-29,291.200012207031,294.536895751953,294.780792236328
2022-03-30,287.204528808594,291.720916748047,292.309783935547
2022-03-31,286.303863525391,290.099548339844,290.4677734375
2022-04-01,286.530609130859,289.34228515625,289.720123291016
2022-04-02,287.843627929688,290.786712646484,290.604644775391
2022-04-03,289.515777587891,293.276397705078,292.889038085938
2022-04-04,291.562377929688,295.582275390625,295.097259521484
2022-04-05,289.257904052734,293.879333496094,293.957580566406
2022-04-06,291.131103515625,293.972808837891,293.422637939453
2022-04-07,293.639068603516,294.551940917969,293.625610351563
2022-04-08,293.843811035156,294.073638916016,292.909851074219
2022-04-09,296.336059570313,296.890899658203,295.2763671875
