Date,OTG,DSM,OTM
2000-01-01,288.507202148438,289.501586914063,290.174530029297
2000-01-02,289.181610107422,289.919403076172,290.674621582031
2000-01-03,288.802001953125,290.829132080078,291.156982421875
2000-01-04,286.634399414063,288.461303710938,288.510009765625
2000-01-05,286.349945068359,287.451324462891,287.671905517578
2000-01-06,285.215545654297,285.90380859375,286.621887207031
2000-01-07,285.966094970703,285.588989257813,286.1103515625
2000-01-08,285.949920654297,285.118133544922,285.958557128906
2000-01-09,283.999847412109,284.653625488281,285.389068603516
2000-01-10,282.287689208984,283.426330566406,284.492462158203
2000-01-11,282.171966552734,282.919494628906,284.01904296875
2000-01-12,282.961669921875,284.502349853516,285.455993652344
2000-01-13,283.188751220703,283.548034667969,284.359161376953
2000-01-14,283.343841552734,282.954742431641,283.543151855469
2000-01-15,284.905029296875,284.472930908203,284.675140380859
2000-01-16,286.224914550781,287.355926513672,287.653564453125
2000-01-17,284.868225097656,285.889770507813,286.776733398438
2000-01-18,283.391632080078,285.017669677734,285.702239990234
2000-01-19,282.991516113281,284.518951416016,285.262176513672
2000-01-20,282.885284423828,284.011749267578,284.923370361328
2000-01-21,281.250610351563,282.681396484375,283.415100097656
2000-01-22,280.5107421875,281.929321289063,282.491577148438
2000-01-23,282.648406982422,283.530609130859,283.659057617188
2000-01-24,282.759094238281,283.622009277344,283.920104980469
2000-01-25,280.898284912109,283.722473144531,283.964263916016
2000-01-26,280.749481201172,283.566833496094,284.281799316406
2000-01-27,279.470916748047,282.991455078125,283.678009033203
2000-01-28,280.332885742188,282.616455078125,283.41259765625
2000-01-29,280.650970458984,284.290466308594,284.693756103516
2000-01-30,282.8212890625,284.232360839844,284.417694091797
2000-01-31,283.686309814453,284.148132324219,284.388549804688
2000-02-01,284.044616699219,284.509948730469,284.849151611328
2000-02-02,285.022705078125,284.965270996094,285.296722412109
2000-02-03,284.264892578125,286.116638183594,286.234985351563
2000-02-04,283.723449707031,286.881927490234,287.070404052734
2000-02-05,284.91650390625,285.935028076172,286.487121582031
2000-02-06,285.253997802734,285.879638671875,286.435882568359
2000-02-07,286.52587890625,285.833679199219,286.068664550781
2000-02-08,286.458312988281,286.535278320313,286.772308349609
2000-02-09,286.338989257813,288.151184082031,288.632873535156
2000-02-10,287.813171386719,288.861358642578,289.044281005859
2000-02-11,288.727325439453,289.767761230469,289.677398681641
2000-02-12,289.591613769531,291.608276367188,290.434539794922
2000-02-13,289.662078857422,291.479522705078,290.551788330078
2000-02-14,286.057189941406,289.193756103516,289.325378417969
2000-02-15,286.776000976563,286.352630615234,286.480041503906
2000-02-16,288.691436767578,287.645263671875,287.529357910156
2000-02-17,289.721496582031,289.199493408203,288.924102783203
2000-02-18,288.006774902344,289.749145507813,289.486938476563
2000-02-19,283.978332519531,288.273986816406,289.024719238281
2000-02-20,283.383819580078,285.998168945313,286.680572509766
2000-02-21,285.374633789063,288.403045654297,288.187133789063
2000-02-22,284.607543945313,286.710388183594,286.946899414063
2000-02-23,283.734802246094,285.347045898438,285.821075439453
2000-02-24,285.1689453125,286.526336669922,286.208435058594
2000-02-25,286.991668701172,287.750274658203,287.263488769531
2000-02-26,288.263122558594,289.041717529297,288.357238769531
2000-02-27,287.654144287109,289.018829345703,289.244323730469
2000-02-28,287.513305664063,289.870666503906,290.085296630859
2000-02-29,287.767883300781,290.394927978516,290.938079833984
2000-03-01,287.742523193359,291.049072265625,291.548126220703
2000-03-02,286.947326660156,289.173400878906,289.524810791016
2000-03-03,287.704467773438,288.34033203125,288.989715576172
2000-03-04,289.015960693359,291.183044433594,290.987731933594
2000-03-05,290.205017089844,292.314819335938,292.03955078125
2000-03-06,288.466217041016,291.929168701172,292.133026123047
2000-03-07,289.238464355469,291.584564208984,291.590728759766
2000-03-08,292.318939208984,292.91162109375,292.103881835938
2000-03-09,294.244293212891,293.883026123047,292.84326171875
2000-03-10,294.488739013672,295.908050537109,295.155914306641
2000-03-11,294.140289306641,296.578796386719,296.141815185547
2000-03-12,294.923980712891,297.07958984375,296.164459228516
2000-03-13,294.601165771484,296.547637939453,295.530700683594
2000-03-14,293.213256835938,295.319549560547,294.737243652344
2000-03-15,294.980529785156,294.185546875,293.216827392578
2000-03-16,293.192077636719,292.808563232422,291.889709472656
2000-03-17,293.951507568359,294.015930175781,293.468780517578
2000-03-18,287.658233642578,291.545043945313,291.9619140625
2000-03-19,285.199615478516,288.403045654297,288.452972412109
2000-03-20,285.900390625,288.605529785156,288.910186767578
2000-03-21,287.447814941406,289.518524169922,289.6923828125
2000-03-22,288.706451416016,293.229187011719,293.269653320313
2000-03-23,289.618713378906,294.376983642578,294.269195556641
2000-03-24,291.340637207031,296.761199951172,296.378204345703
2000-03-25,291.364440917969,297.08642578125,296.821960449219
2000-03-26,291.568817138672,298.276702880859,297.686492919922
2000-03-27,293.614349365234,301.031921386719,299.909027099609
2000-03-28,286.945617675781,292.626556396484,293.375061035156
2000-03-29,284.749237060547,289.223205566406,289.916137695313
2000-03-30,290.14892578125,293.672393798828,292.718536376953
2000-03-31,292.833618164063,296.6884765625,295.957305908203
2000-04-01,291.347351074219,296.167358398438,296.309295654297
2000-04-02,293.588500976563,297.188446044922,296.420928955078
2000-04-03,296.07177734375,298.606201171875,297.088714599609
2000-04-04,297.951141357422,298.882019042969,297.305633544922
2000-04-05,294.136260986328,297.204071044922,295.980987548828
2000-04-06,292.945770263672,295.205352783203,295.080200195313
2000-04-07,286.024353027344,290.144104003906,290.780242919922
2000-04-08,286.641296386719,290.052795410156,290.564971923828
2000-04-09,287.794006347656,291.404846191406,292.153289794922
2000-04-10,293.182037353516,296.163970947266,295.612518310547
2000-04-11,292.294708251953,296.310638427734,296.040863037109
2000-04-12,292.175231933594,296.389678955078,296.617797851563
2000-04-13,289.847351074219,294.278045654297,294.676208496094
2000-04-14,290.632354736328,295.017333984375,294.808563232422
2000-04-15,294.178497314453,297.832305908203,296.820007324219
2000-04-16,290.109130859375,293.355346679688,293.734771728516
2000-04-17,292.411376953125,294.506286621094,294.399719238281
2000-04-18,290.490905761719,292.784606933594,293.081817626953
2000-04-19,288.427490234375,291.017700195313,291.450958251953
2000-04-20,290.377258300781,291.821075439453,292.322723388672
2000-04-21,292.427490234375,294.626525878906,294.896697998047
