Date,DVP,MWM,OTG,AXA,BNW,CAV,CIN,CNC,DSM,EBS,EST,I75,IKV,OOA,OTM,OXV,PEA,PRO,SLB
2073-01-26 12:00:00,2.2040095,2.2040095,2.1347363,1.9734776,2.175875,1.826247,2.175875,3.332027,2.7545006,1.9149166,2.0501533,3.332027,2.7545006,3.332027,3.332027,3.0774672,3.0774672,2.4548256,1.826247
2073-01-27 12:00:00,3.01382,3.01382,2.9340692,2.9722843,3.1610243,3.036228,3.1610243,3.5224078,3.358165,3.0862093,2.9472291,3.5224078,3.358165,3.5224078,3.5224078,3.479961,3.479961,3.2517674,3.036228
2073-01-28 12:00:00,4.973055,4.973055,4.736867,4.294312,3.845579,3.879996,3.845579,4.1598973,3.9985654,3.7955978,4.507078,4.1598973,3.9985654,4.1598973,4.1598973,4.099826,4.099826,3.9135344,3.879996
2073-01-29 12:00:00,5.564052,5.564052,5.5935845,5.664137,5.87622,5.782643,5.87622,6.2357106,6.0465956,5.829779,5.6176233,6.2357106,6.0465956,6.2357106,6.2357106,6.167074,6.167074,5.949085,5.782643
2073-01-30 12:00:00,5.414133,5.414133,4.8554873,3.6039784,2.5337863,2.3602777,2.5337863,3.9455886,3.2615645,2.203909,4.2227807,3.9455886,3.2615645,3.9455886,3.9455886,3.666263,3.666263,2.8851683,2.3602777
2073-01-31 12:00:00,4.7006035,4.7006035,4.2021627,3.178144,2.3116791,2.1619916,2.3116791,3.4524574,2.9206495,2.0366704,3.684063,3.4524574,2.9206495,3.4524574,3.4524574,3.2601054,3.2601054,2.605393,2.1619916
2073-02-01 12:00:00,5.8988943,5.8988943,5.536182,4.767564,3.9100623,4.0233808,3.9100623,4.25011,4.0708885,3.8565643,5.1426826,4.25011,4.0708885,4.25011,4.25011,4.1765437,4.1765437,3.9817903,4.0233808
2073-02-02 12:00:00,4.6711855,4.6711855,4.5659037,4.212111,3.770092,3.8849678,3.770092,3.8352368,3.7770364,3.788677,4.380878,3.8352368,3.7770364,3.8352368,3.8352368,3.799097,3.799097,3.7668078,3.8849678
2073-02-03 12:00:00,3.0367317,3.0367317,2.9359572,2.6817515,2.315559,2.4436257,2.315559,2.3840704,2.2519462,2.3591485,2.803716,2.3840704,2.2519462,2.3840704,2.3840704,2.2289472,2.2289472,2.2803364,2.4436257
2073-02-04 12:00:00,4.7165413,4.7165413,4.6393228,4.5498514,4.409722,4.492939,4.409722,4.472683,4.373605,4.4524264,4.5858335,4.472683,4.373605,4.472683,4.472683,4.375604,4.375604,4.3842373,4.492939
2073-02-05 12:00:00,5.1579247,5.1579247,5.4245553,6.0816813,7.1156697,6.7950206,7.1156697,7.8087087,7.411725,7.0165014,5.7412453,7.8087087,7.411725,7.8087087,7.8087087,7.605657,7.605657,7.247919,6.7950206
2073-02-06 12:00:00,4.343004,4.343004,4.7680078,5.7144566,7.043961,6.7186604,7.043961,7.5337105,7.241594,6.991049,5.2299953,7.5337105,7.241594,7.5337105,7.5337105,7.3822093,7.3822093,7.128185,6.7186604
2073-02-07 12:00:00,3.8060772,3.8060772,3.899915,4.390056,5.114937,4.919685,5.114937,5.7242537,5.2724295,5.0698705,4.1364512,5.7242537,5.2724295,5.7242537,5.7242537,5.382057,5.382057,5.182941,4.919685
2073-02-08 12:00:00,1.4515146,1.4515146,1.4713051,1.918881,3.0648189,2.387569,3.0648189,4.9470744,3.8957725,2.68805,1.6912754,4.9470744,3.8957725,4.9470744,4.9470744,4.3574567,4.3574567,3.4661036,2.387569
2073-02-09 12:00:00,1.4159869,1.4159869,1.5614023,1.991404,2.4899292,2.442382,2.4899292,2.5473201,2.4307332,2.5325255,1.7724539,2.5473201,2.4307332,2.5473201,2.5473201,2.4110885,2.4110885,2.4565248,2.442382
2073-02-10 12:00:00,1.9754515,1.9754515,2.261248,2.999737,3.8324847,3.770975,3.8324847,3.5586684,3.6976805,3.9188488,2.624495,3.5586684,3.6976805,3.5586684,3.5586684,3.6440167,3.6440167,3.759666,3.770975
2073-02-11 12:00:00,1.5147904,1.5147904,1.7289885,2.434858,3.1677246,3.1688526,3.1677246,2.7419617,2.9488645,3.2902186,2.0769894,2.7419617,2.9488645,2.7419617,2.7419617,2.8468513,2.8468513,3.0549173,3.1688526
2073-02-12 12:00:00,1.5891718,1.5891718,1.5924523,1.6292502,1.6404761,1.6765748,1.6404761,1.5612489,1.5963119,1.6710521,1.6077979,1.5612489,1.5963119,1.5612489,1.5612489,1.5806617,1.5806617,1.6159208,1.6765748
