Date,OTG,DSM,OTM
2010-03-17,3.29723879985977e-05,7.33935667085461e-05,7.74463915149681e-05
2010-03-18,8.10656729299808e-06,1.2928626347275e-05,9.68159292824566e-06
2010-03-19,3.53322866430972e-06,1.93062387552345e-05,1.14806507554022e-05
2010-03-20,1.18839203366861e-07,5.62176282983273e-05,0.000124961428809911
2010-03-21,6.67911735945381e-05,0.000157607704750262,0.000172490559634753
2010-03-22,5.32086960447487e-05,5.91400093981065e-05,5.56247141503263e-05
2010-03-23,1.00267880043248e-05,6.25385337116313e-06,7.49249329601298e-06
2010-03-24,0,2.04634379770141e-05,4.9958958697971e-05
2010-03-25,0,4.26804672315484e-06,1.3451419363264e-05
2010-03-26,5.21060565006337e-06,6.24667809461244e-05,8.5150939412415e-05
2010-03-27,1.30214630189585e-05,0.000142113276524469,0.000200801732717082
2010-03-28,3.58289149460234e-08,9.51703477767296e-05,0.000137283554067835
2010-03-29,7.13598365109647e-06,6.4775042119436e-05,0.000104385166196153
2010-03-30,0,0.000116383685963228,0.000160854309797287
2010-03-31,4.74643002235098e-06,9.04881162568927e-05,0.000109077038359828
2010-04-01,6.64039362163749e-06,4.73774853162468e-05,6.86673447489739e-05
2010-04-02,1.5630812413292e-05,6.13889596934314e-06,1.16027313197264e-05
2010-04-03,6.6712818806991e-05,2.28259359573713e-05,2.05133455892792e-05
2010-04-04,2.49713084485848e-05,1.2599816727743e-05,1.34848814923316e-05
2010-04-05,2.73823934549e-05,1.57939780365268e-06,1.49510492519767e-06
2010-04-06,2.35284278460313e-06,3.84212535209372e-06,4.36999152952922e-06
2010-04-07,2.0368327025011e-09,2.6927614271699e-06,4.45332489107386e-06
2010-04-08,0,9.29121415538248e-06,1.75461918843212e-05
2010-04-09,0,4.0771203202894e-05,6.30073336651549e-05
2010-04-10,6.32517039775848e-05,2.24189006985398e-05,2.07762077479856e-05
2010-04-11,5.57346584173502e-06,5.39339225724689e-06,2.7759174372477e-06
2010-04-12,2.47118373408739e-06,8.20322156869224e-07,2.40907866100315e-06
2010-04-13,1.81578954538963e-07,0,0
2010-04-14,1.80060360435164e-05,0,0
2010-04-15,1.56033220264362e-05,0,0
2010-04-16,3.16936857416295e-05,2.15838226722553e-05,1.41159807753866e-05
